image_path,question,answer
images/small/fb/fbb80cd8.jpg,What is the object?,Ring
images/small/fb/fbb80cd8.jpg,What is the main color?,Silver
images/small/fb/fb782d16.jpg,What color is the shoe?,Blue
images/small/fb/fb782d16.jpg,Is it a sneaker?,Yes
images/small/fb/fb3d45ca.jpg,What is contained?,Drills
images/small/fb/fb3d45ca.jpg,What color is case?,Black
images/small/fb/fb1f5527.jpg,What is depicted?,Case
images/small/fb/fb1f5527.jpg,What color is it?,Blue
images/small/fb/fb333a00.jpg,What color is the item?,Gray
images/small/fb/fb333a00.jpg,Is there a pocket?,Yes
images/small/fb/fb3de522.jpg,Is water listed?,Yes
images/small/fb/fb3de522.jpg,Is carrot listed?,Yes
images/small/fb/fb036098.jpg,What color are the shoes?,Red
images/small/fb/fb036098.jpg,Are there laces?,No
images/small/fb/fbff510b.jpg,Is there a screen?,Yes
images/small/fb/fbff510b.jpg,What shape is the phone?,Rectangular
images/small/fb/fb3a1930.jpg,Is the product a phone?,Yes
images/small/fb/fb3a1930.jpg,What is the design?,Star
images/small/fb/fb393637.jpg,What is this?,Highlighter
images/small/fb/fb393637.jpg,What color is it?,Yellow
images/small/fb/fb715310.jpg,What beverage is pictured?,Chocolate
images/small/fb/fb715310.jpg,How many cookies?,Two
images/small/fb/fb5e13c9.jpg,Is it a phone?,Yes
images/small/fb/fb5e13c9.jpg,What is the design?,Floral
images/small/fb/fbc669d9.jpg,What is the main object?,Doorknob
images/small/fb/fbc669d9.jpg,What color is it?,Bronze
images/small/fb/fbf6e369.jpg,Is the necklace visible?,Yes
images/small/fb/fbf6e369.jpg,What is the necklace's shape?,Key
images/small/fb/fb7e5b57.jpg,What is the product?,Chair
images/small/fb/fb7e5b57.jpg,What color is it?,Gray
images/small/fb/fb23d8ed.jpg,What color is the product?,Black
images/small/fb/fb23d8ed.jpg,Is strap visible?,Yes
images/small/fb/fb2639ac.jpg,What is the main color?,Black
images/small/fb/fb2639ac.jpg,What product is shown?,Loafer
images/small/fb/fbd25181.jpg,What color is the product?,Black
images/small/fb/fbd25181.jpg,Are there earbuds present?,Yes
images/small/fb/fb818239.jpg,What is the object?,Phone
images/small/fb/fb818239.jpg,What color is the bird?,Red
images/small/fb/fb2f305a.jpg,What color is the phone case?,Yellow
images/small/fb/fb2f305a.jpg,Are shoes depicted?,Yes
images/small/fb/fbb3e80e.jpg,What is this?,Phone
images/small/fb/fbb3e80e.jpg,Is it patterned?,Yes
images/small/fb/fbe77441.jpg,What shape is in the center?,Diamond
images/small/fb/fbe77441.jpg,What is the image split into?,Squares
images/small/fb/fb8a4a34.jpg,What is pictured?,Case
images/small/fb/fb8a4a34.jpg,Is it green?,Yes
images/small/fb/fbdbee24.jpg,What product is shown?,Wallet
images/small/fb/fbdbee24.jpg,What color is the wallet?,Black
images/small/fb/fb54c17c.jpg,What is the shape?,Rectangular
images/small/fb/fb54c17c.jpg,What is the product?,Rug
images/small/fb/fbd9a48b.jpg,What is depicted?,Phone
images/small/fb/fbd9a48b.jpg,What color is it?,Black
images/small/fb/fb3b0b5d.jpg,What color is the phone?,Pink
images/small/fb/fb3b0b5d.jpg,Is Hello Kitty pictured?,Yes
images/small/fb/fbcffcdc.jpg,What are these?,Sandals
images/small/fb/fbcffcdc.jpg,What color are the sandals?,Pink
images/small/fb/fb640e89.jpg,Is this a phone?,Yes
images/small/fb/fb640e89.jpg,What shape is the pendant?,Heart
images/small/fb/fbadea1f.jpg,What is the pattern?,Diamond
images/small/fb/fbadea1f.jpg,What is the color?,Peach
images/small/fb/fbabfd41.jpg,What is the image's subject?,Phone
images/small/fb/fbabfd41.jpg,Is there a camera?,Yes
images/small/fb/fb1c3ba9.jpg,What color is the packaging?,Blue
images/small/fb/fb1c3ba9.jpg,Is the product in a case?,Yes
images/small/fb/fbce25a6.jpg,What is the product?,Table
images/small/fb/fbce25a6.jpg,What is the color?,Beige
images/small/fb/fb6d46b1.jpg,What is the product's pattern?,Floral
images/small/fb/fb6d46b1.jpg,Are tabs visible?,Yes
images/small/fb/fb000227.jpg,What shape is the top?,Round
images/small/fb/fb000227.jpg,How many legs are visible?,Three
images/small/fb/fbe2a997.jpg,What is pictured?,Strips
images/small/fb/fbe2a997.jpg,What is the box color?,Orange
images/small/fb/fb5a19f6.jpg,What color is it?,Green
images/small/fb/fb5a19f6.jpg,What material is it?,Velvet
images/small/fb/fb8d4396.jpg,What is the item?,Case
images/small/fb/fb8d4396.jpg,Is there a letter?,Yes
images/small/fb/fbbeab3d.jpg,What are these?,Gloves
images/small/fb/fbbeab3d.jpg,What color are the gloves?,Gray
images/small/fb/fb0f36ff.jpg,What color are the seats?,Red
images/small/fb/fb0f36ff.jpg,How many chairs are visible?,Two
images/small/fb/fba5eb92.jpg,What is the main color?,Blue
images/small/fb/fba5eb92.jpg,Is there a camera?,Yes
images/small/fb/fbc74b7c.jpg,What is the main item?,Umbrella
images/small/fb/fbc74b7c.jpg,What color is it?,Blue
images/small/fb/fb41d847.jpg,What is the product?,Sofa
images/small/fb/fb41d847.jpg,What color is it?,Gray
images/small/fb/fb122ac2.jpg,What shape is it?,Rectangular
images/small/fb/fb122ac2.jpg,What is the color?,Brown
images/small/fb/fb1c747a.jpg,What is the primary color?,Red
images/small/fb/fb1c747a.jpg,Is there a canopy?,Yes
images/small/fb/fba28e51.jpg,What is the product?,Shoes
images/small/fb/fba28e51.jpg,What color are the shoes?,Burgundy
images/small/fb/fbb49f48.jpg,What is the product?,Phone
images/small/fb/fbb49f48.jpg,Is it rectangular?,Yes
images/small/fb/fb134464.jpg,What is the material?,Wood
images/small/fb/fb134464.jpg,Are patterns present?,Yes
images/small/fb/fb698d04.jpg,What shape is the light?,Ring
images/small/fb/fb698d04.jpg,What color is the background?,Yellow
images/small/fb/fb44ccd4.jpg,What item is stacked?,Towels
images/small/fb/fb44ccd4.jpg,What color is one towel?,Green
images/small/fb/fb58c429.jpg,What is the phone's color?,Black
images/small/fb/fb58c429.jpg,Is the crown visible?,Yes
images/small/fb/fb21d7a9.jpg,What is the product?,Shoes
images/small/fb/fb21d7a9.jpg,What color is visible?,Brown
images/small/fb/fb35a19d.jpg,What are these?,Pliers
images/small/fb/fb35a19d.jpg,Are there two?,Yes
images/small/fb/fbf97443.jpg,What is the floor made of?,Carpet
images/small/fb/fbf97443.jpg,Is there a plant?,Yes
images/small/fb/fbe4ab4c.jpg,What color is the product?,Blue
images/small/fb/fbe4ab4c.jpg,Is texture present?,Yes
images/small/fb/fb69a379.jpg,What is the product?,Bag
images/small/fb/fb69a379.jpg,What color is the bag?,Gray
images/small/fb/fbb3c65c.jpg,What color is the cover?,Gray
images/small/fb/fbb3c65c.jpg,Is a camera visible?,Yes
images/small/fb/fbf21c30.jpg,What are these?,Shoes
images/small/fb/fbf21c30.jpg,What color are the shoes?,Black
images/small/fb/fbb1d02f.jpg,What is pictured?,Phone
images/small/fb/fbb1d02f.jpg,How many phones?,Three
images/small/fb/fbebf59f.jpg,What color is the phone?,Pink
images/small/fb/fbebf59f.jpg,Is it a smartphone?,Yes
images/small/fb/fb554f64.jpg,Is the product a phone?,Yes
images/small/fb/fb554f64.jpg,What color is the case?,Maroon
images/small/fb/fb1514b8.jpg,Is the surface glossy?,Yes
images/small/fb/fb1514b8.jpg,What shape is the phone?,Rectangle
images/small/fb/fbd960dd.jpg,What is this?,Console
images/small/fb/fbd960dd.jpg,What color is it?,White
images/small/fb/fb84ca30.jpg,Is it organic?,Yes
images/small/fb/fb84ca30.jpg,Is it vegan?,Yes
images/small/fb/fb1cc4c8.jpg,What is the pattern?,Dots
images/small/fb/fb1cc4c8.jpg,Is there a pocket?,Yes
images/small/fb/fb3a1f0c.jpg,What color is the fabric?,Black
images/small/fb/fb3a1f0c.jpg,Is it smooth?,No
images/small/fb/fb3444b6.jpg,What shape is the base?,Square
images/small/fb/fb3444b6.jpg,What is the material?,Metal
images/small/fb/fb2ff826.jpg,What is dangling?,Ball
images/small/fb/fb2ff826.jpg,What shape is it?,Cylinder
images/small/fb/fbf53f9d.jpg,What liquid is shown?,Oil
images/small/fb/fbf53f9d.jpg,What color is the oil?,Yellow
images/small/fb/fb5e3097.jpg,Is it a phone?,Yes
images/small/fb/fb5e3097.jpg,What is pictured?,Sphinx
images/small/fb/fb4ae150.jpg,What is the product?,Briefcase
images/small/fb/fb4ae150.jpg,What color is it?,Brown
images/small/fb/fbbd1fc0.jpg,Are kneepads visible?,Yes
images/small/fb/fbbd1fc0.jpg,What is being measured?,Plank
images/small/fb/fb6c5e44.jpg,What is the product?,Chair
images/small/fb/fb6c5e44.jpg,What is the color?,Blue
images/small/fb/fb947568.jpg,Is fiber listed?,Yes
images/small/fb/fb947568.jpg,What is serving size?,2/3
images/small/fb/fb0b7e85.jpg,What are these?,Boots
images/small/fb/fb0b7e85.jpg,What color are they?,Brown
images/small/fb/fbc52826.jpg,What is used to close the bag?,Zipper
images/small/fb/fbc52826.jpg,What color is the bag?,Grey
images/small/fb/fb170828.jpg,What is the product?,Ring
images/small/fb/fb170828.jpg,What is the color?,Silver
images/small/fb/fb468e25.jpg,What color is the case?,Purple
images/small/fb/fb468e25.jpg,Are there butterflies?,Yes
images/small/fb/fb3a85ac.jpg,What is the color?,White
images/small/fb/fb3a85ac.jpg,Is there a camera?,Yes
images/small/fb/fb9464a8.jpg,What animal is featured?,Cat
images/small/fb/fb9464a8.jpg,Is it a smartphone?,Yes
images/small/fb/fbb980de.jpg,What amount of Vitamin C?,72mg
images/small/fb/fbb980de.jpg,Are added sugars included?,Yes
images/small/fb/fbee0a1c.jpg,What brand is visible?,Amazonbasics
images/small/fb/fbee0a1c.jpg,What color is the knob?,Blue
images/small/fb/fb7cfefb.jpg,What product is shown?,Case
images/small/fb/fb7cfefb.jpg,What color is the case?,Black
images/small/fb/fb6641c3.jpg,What color is the fabric?,Blue
images/small/fb/fb6641c3.jpg,How many pillows are visible?,Two
images/small/fb/fb687234.jpg,What is the main color?,White
images/small/fb/fb687234.jpg,What shape is it?,Rectangular
images/small/fb/fbcb0451.jpg,What brand is visible?,Solimo
images/small/fb/fbcb0451.jpg,How many bottles?,Two
images/small/fb/fb706cbb.jpg,Is certification present?,Yes
images/small/fb/fb706cbb.jpg,What is the shape?,Round
images/small/fb/fbf88fbd.jpg,What is the product?,Phone
images/small/fb/fbf88fbd.jpg,What color is the phone?,Black
images/small/fb/fbb7147b.jpg,What is the product?,Shoes
images/small/fb/fbb7147b.jpg,What color are the shoes?,White
images/small/fb/fb64afb4.jpg,What is pictured?,Phone
images/small/fb/fb64afb4.jpg,Is gamepad featured?,Yes
images/small/fb/fb51ce54.jpg,What is this?,Bag
images/small/fb/fb51ce54.jpg,What shape is it?,Rectangular
images/small/fb/fbb15ca2.jpg,What color is the phone?,Black
images/small/fb/fbb15ca2.jpg,Are flowers present?,Yes
images/small/fb/fb49330c.jpg,What is this?,Lightbulb
images/small/fb/fb49330c.jpg,What color is it?,White
images/small/fb/fbbccda6.jpg,What is this?,Wardrobe
images/small/fb/fbbccda6.jpg,Is it tall?,Yes
images/small/fb/fb880061.jpg,What is the base color?,Copper
images/small/fb/fb880061.jpg,What is the lampshade color?,White
images/small/fb/fba0a097.jpg,What brand is this?,Amazonbasics
images/small/fb/fba0a097.jpg,Is it yellow?,Yes
images/small/fb/fbb48c6a.jpg,What text is visible?,KISS
images/small/fb/fbb48c6a.jpg,Is the background brick?,Yes
images/small/fb/fb0d3023.jpg,What shape is formed?,Circle
images/small/fb/fb0d3023.jpg,What color are ends?,Orange
images/small/fb/fb3ad0d1.jpg,What is the product?,Sofa
images/small/fb/fb3ad0d1.jpg,What color is it?,Blue
images/small/fb/fb65b385.jpg,Is it a phone?,Yes
images/small/fb/fb65b385.jpg,Is fire visible?,Yes
images/small/fb/fb4acbcf.jpg,How many filters?,Three
images/small/fb/fb4acbcf.jpg,What is the top color?,White
images/small/fb/fbdd9755.jpg,Are hearts visible?,Yes
images/small/fb/fbdd9755.jpg,What is the scene?,Romance
images/small/fb/fb021dd9.jpg,What shape is repeated?,Cross
images/small/fb/fb021dd9.jpg,What is the pattern's color?,White
images/small/fb/fb6370aa.jpg,What is the background color?,Yellow
images/small/fb/fb6370aa.jpg,Is it a phone?,Yes
images/small/fb/fbe2d88b.jpg,What is the product?,Sugar
images/small/fb/fbe2d88b.jpg,What brand is it?,365
images/small/fb/fb6c4623.jpg,What is shown?,Wardrobe
images/small/fb/fb6c4623.jpg,What color is the wardrobe?,Brown
images/small/fb/fb45b99d.jpg,What product is shown?,Case
images/small/fb/fb45b99d.jpg,Is there a camera?,Yes
images/small/fb/fbe08a6a.jpg,What color is the case?,Black
images/small/fb/fbe08a6a.jpg,What is pictured?,UFO
images/small/fb/fbcf0e8f.jpg,What material is the product made of?,Glass
images/small/fb/fbcf0e8f.jpg,What is the color of the glasses?,Clear
images/small/fb/fbe15b9c.jpg,What material is the product made of?,Cotton
images/small/fb/fbe15b9c.jpg,What size is the sheet?,Full/Queen
images/small/fb/fbeafab7.jpg,What is shown?,Bed
images/small/fb/fbeafab7.jpg,What is the color?,Blue
images/small/fb/fbba35b2.jpg,What product is shown?,Phone
images/small/fb/fbba35b2.jpg,What zodiac sign is shown?,Libra
images/small/fb/fbcedca8.jpg,What are the ingredients?,Salt
images/small/fb/fbcedca8.jpg,Is the text bold?,Yes
images/small/fb/fbcb9569.jpg,What color is the item?,Black
images/small/fb/fbcb9569.jpg,What is its shape?,Rounded
images/small/fb/fbdc62a7.jpg,What product is shown?,Phone
images/small/fb/fbdc62a7.jpg,What color is the phone?,Black
images/small/fb/fba3c34f.jpg,Is she wearing a headscarf?,Yes
images/small/fb/fba3c34f.jpg,How many profiles are visible?,Three
images/small/fb/fb49c375.jpg,What is the product?,Case
images/small/fb/fb49c375.jpg,What is the main color?,Blue
images/small/fb/fbc76a16.jpg,What is the product?,Shoe
images/small/fb/fbc76a16.jpg,What color is it?,Green
images/small/fb/fb631ec8.jpg,What shape is the product?,Trapezoid
images/small/fb/fb631ec8.jpg,What color is the mesh?,Gray
images/small/fb/fb2e2bd7.jpg,What shape is the rug?,Square
images/small/fb/fb2e2bd7.jpg,What color is the rug?,Beige
images/small/fb/fb19a0c0.jpg,What is the main material?,Wood
images/small/fb/fb19a0c0.jpg,Is it extended?,Partially
images/small/fb/fb13e4be.jpg,What is the texture?,Brick
images/small/fb/fb13e4be.jpg,Is it a phone?,Yes
images/small/fb/fb0c1355.jpg,Is it a phone?,Yes
images/small/fb/fb0c1355.jpg,What is the background?,Plants
images/small/fb/fb925137.jpg,What is the product?,Case
images/small/fb/fb925137.jpg,Is a bird visible?,Yes
images/small/fb/fb3c8ca9.jpg,What shape is the rug?,Square
images/small/fb/fb3c8ca9.jpg,Are clouds visible?,Yes
images/small/fb/fb60097b.jpg,What color is the cap?,Red
images/small/fb/fb60097b.jpg,What is the brand?,Amazon
images/small/fb/fbc2b309.jpg,What is the bottle filled with?,Juice
images/small/fb/fbc2b309.jpg,What is the bottle made of?,Glass
images/small/fb/fba51696.jpg,What color is the product?,Blue
images/small/fb/fba51696.jpg,Is it closed?,Yes
images/small/fb/fb20bb28.jpg,What is shown?,Earring
images/small/fb/fb20bb28.jpg,What is the shape?,Hoop
images/small/fb/fbf6fefe.jpg,What color is it?,White
images/small/fb/fbf6fefe.jpg,Is it a box?,No
images/small/fb/fb2f744a.jpg,What is shown?,Cover
images/small/fb/fb2f744a.jpg,What color is it?,Gray
images/small/fb/fb0f65f5.jpg,What is the main product?,Chair
images/small/fb/fb0f65f5.jpg,What shape is the lampshade?,Dome
images/small/fb/fb4021f2.jpg,What is the package material?,Plastic
images/small/fb/fb4021f2.jpg,What is the brand?,Happybelly
images/small/fb/fb50fe3f.jpg,What color is the bottle?,Amber
images/small/fb/fb50fe3f.jpg,Is there a label?,Yes
images/small/fb/fb01583b.jpg,What is the spice?,Nutmeg
images/small/fb/fb01583b.jpg,Is it organic?,Yes
images/small/fb/fb57525e.jpg,What is the product?,Microscope
images/small/fb/fb57525e.jpg,What color is it?,White
images/small/fb/fb5316a9.jpg,Is the object a phone?,Yes
images/small/fb/fb5316a9.jpg,What color is the fruit?,Yellow
images/small/fb/fb5b5845.jpg,What is the product?,Bed
images/small/fb/fb5b5845.jpg,What shape is it?,Rectangular
images/small/fb/fbef977a.jpg,What is the product?,Hose
images/small/fb/fbef977a.jpg,What color is the hose?,Green
images/small/fb/fb30f9b2.jpg,What shape is the light?,Round
images/small/fb/fb30f9b2.jpg,How many chairs are there?,Four
images/small/fb/fbc40849.jpg,What is the color of the pot?,White
images/small/fb/fbc40849.jpg,What shape is the pot?,Round
images/small/fb/fb85a5fe.jpg,What is the product?,Sandal
images/small/fb/fb85a5fe.jpg,What is the color?,Pink
images/small/fb/fb9b27de.jpg,What shape is on the phone?,Heart
images/small/fb/fb9b27de.jpg,Are stars visible?,Yes
images/small/fb/fb696e36.jpg,What is the main color?,Blue
images/small/fb/fb696e36.jpg,Are there accessories?,Yes
images/small/fb/fb8a037a.jpg,What color is it?,Black
images/small/fb/fb8a037a.jpg,Is it rectangular?,Yes
images/small/fb/fba5302e.jpg,What color are they?,Black
images/small/fb/fba5302e.jpg,How many are there?,Three
images/small/fb/fbf1191d.jpg,What is this?,Slipper
images/small/fb/fbf1191d.jpg,What color is it?,Black
images/small/fb/fb2d4f6d.jpg,What color is the shoe?,Blue
images/small/fb/fb2d4f6d.jpg,Is it a sneaker?,Yes
images/small/fb/fbce83db.jpg,What is the product?,Phone
images/small/fb/fbce83db.jpg,What is the letter?,M
images/small/fb/fbc688ad.jpg,What shape is the top?,Rectangular
images/small/fb/fbc688ad.jpg,What color is the top?,White
images/small/fb/fbd21c35.jpg,What footwear is this?,Sandals
images/small/fb/fbd21c35.jpg,What color are these?,Navy
images/small/fb/fba4e4ef.jpg,Is the product rectangular?,Yes
images/small/fb/fba4e4ef.jpg,What color is prevalent?,Blue
images/small/fb/fb0ffad0.jpg,What is worn?,Ring
images/small/fb/fb0ffad0.jpg,What shape is it?,Heart
images/small/fb/fb2d5b4e.jpg,What is the phone's color?,Black
images/small/fb/fb2d5b4e.jpg,Is text present?,Yes
images/small/fb/fb7832ae.jpg,What color is a layer?,Blue
images/small/fb/fb7832ae.jpg,What is the texture?,Ridged
images/small/fb/fbc9fefa.jpg,What is the color of the bag?,Black
images/small/fb/fbc9fefa.jpg,Is there an umbrella?,Yes
